userid,LastName,FirstName,Age,Gender,City
15856973,Бобров,Пимен,30,М,Ростов Великий
15851516,Харитонова,Евдокия,34,Ж,Ярославль
15809800,Комарова,Агата,36,Ж,Рыбинск
15793913,Тетерина,Варвара,44,Ж,Ростов Великий
15656163,Сафонова,Варвара,49,Ж,Ростов Великий
15689995,Гордеев,Климент,35,М,Рыбинск
15791396,Миронова,Дарья,49,Ж,Ростов Великий
15769431,Кудрявцева,Галина,20,Ж,Рыбинск
15800209,Копылова,Лукия,27,Ж,Ярославль
15852245,Кузнецов,Афиноген,29,М,Ярославль
15758248,Белозеров,Иван,29,М,Ростов Великий
15656904,Соловьева,Оксана,50,Ж,Ростов Великий
15722554,Устинов,Афиноген,67,М,Ростов Великий
15652664,Герасимов,Никандр,43,М,Ростов Великий
15773982,Зимин,Наум,40,М,Рыбинск
15727979,Быкова,Елена,63,Ж,Ярославль
15681466,Носова,Вероника,21,Ж,Ярославль
15739770,Денисова,Елена,22,Ж,Рыбинск
15741961,Кошелев,Милован,46,М,Ярославль
15720123,Зыкова,Алла,33,Ж,Ростов Великий
15801920,Ларионов,Мокей,34,М,Ярославль
15638727,Кошелев,Тит,54,М,Ярославль
15724068,Константинова,Прасковья,43,Ж,Ярославль
15799035,Тимофеева,Таисия,64,Ж,Ярославль
15793283,Данилов,Кир,26,М,Ярославль
15609116,Фролова,Надежда,33,Ж,Рыбинск
15718699,Кудрявцева,Валерия,57,Ж,Ярославль
15717407,Устинов,Галактион,76,М,Рыбинск
15664202,Кудрявцев,Ипполит,38,М,Ростов Великий
15649912,Дроздов,Амвросий,22,М,Ярославль
15613035,Капустина,Агафья,31,Ж,Ростов Великий
15655933,Емельянов,Платон,40,М,Ярославль
15841621,Шарапов,Эрнест,56,М,Ярославль
15757619,Чернова,Татьяна,25,Ж,Ярославль
15647233,Киселев,Кондратий,44,М,Ростов Великий
15816685,Зиновьева,Алевтина,36,Ж,Ярославль
15816900,Лобанов,Феликс,33,М,Ростов Великий
15816863,Мельников,Арефий,46,М,Ярославль
15661752,Марков,Феоктист,46,М,Ростов Великий
15838495,Носова,Дарья,52,Ж,Ростов Великий
15841580,Одинцов,Спартак,54,М,Ярославль
15760698,Ситников,Любомир,63,М,Рыбинск
15734240,Фадеева,Ульяна,52,Ж,Ростов Великий
15736629,Голубев,Казимир,59,М,Ростов Великий
15715235,Логинов,Фортунат,34,М,Ярославль
15793146,Щербакова,Зоя,25,Ж,Ярославль
15611640,Семенов,Евлампий,34,М,Ростов Великий
15691769,Щукина,Марина,55,Ж,Ростов Великий
15823725,Кузнецов,Творимир,43,М,Рыбинск
15813795,Овчинникова,Вероника,34,Ж,Ростов Великий
15730588,Карпов,Мартын,30,М,Ярославль
15738016,Доронин,Бронислав,24,М,Ростов Великий
15635487,Кудрявцева,Анжелика,63,Ж,Ростов Великий
15641074,Аксенова,Ангелина,33,Ж,Ростов Великий
15778520,Тарасов,Константин,38,М,Ярославль
15671864,Фомин,Мокей,42,М,Ростов Великий
15685606,Копылов,Артем,58,М,Ярославль
15680713,Фомин,Викторин,25,М,Ростов Великий
15643528,Горбунов,Эрнест,29,М,Рыбинск
15618867,Вишняков,Федосий,40,М,Ярославль
15729324,Исаева,Евгения,28,Ж,Ярославль
15803754,Кузнецов,Кир,50,М,Ростов Великий
15658765,Владимиров,Виталий,32,М,Ярославль
15803885,Власова,Октябрина,44,Ж,Ярославль
15845494,Боброва,Милица,23,Ж,Ростов Великий
15690574,Белоусова,Нина,51,Ж,Ростов Великий
15778704,Пономарев,Степан,41,М,Ярославль
15624022,Муравьева,Надежда,40,Ж,Ярославль
15668181,Ильина,Синклитикия,36,Ж,Ярославль
15642909,Ситникова,София,33,Ж,Ярославль
15677879,Веселов,Мир,42,М,Ярославль
15707585,Фомин,Сергей,46,М,Рыбинск
15805191,Виноградов,Бронислав,33,М,Рыбинск
15839901,Никифоров,Радим,56,М,Ярославль
15830925,Турова,Регина,41,Ж,Ярославль
15823228,Лапин,Валерьян,42,М,Ярославль
15721233,Овчинников,Авдей,48,М,Рыбинск
15631296,Михайлова,Анжела,32,Ж,Ростов Великий
15648739,Блохина,Евфросиния,21,Ж,Ярославль
15654492,Силина,Агафья,47,Ж,Ростов Великий
15832299,Федосеева,Клавдия,46,Ж,Ростов Великий
15745152,Щукин,Филимон,43,М,Ярославль
15809024,Полякова,Екатерина,36,Ж,Ростов Великий
15710369,Капустина,Валентина,38,Ж,Ярославль
15665510,Доронин,Эраст,34,М,Ярославль
15798152,Ефремова,Пелагея,27,Ж,Ярославль
15812651,Борисова,Фаина,20,Ж,Рыбинск
15686644,Белова,Таисия,49,Ж,Ярославль
15670131,Доронин,Давыд,41,М,Ростов Великий
15722399,Антонова,Октябрина,36,Ж,Ярославль
15694317,Вишняков,Кузьма,68,М,Ростов Великий
15639115,Антонов,Стоян,39,М,Ростов Великий
15789410,Макарова,Людмила,47,Ж,Ярославль
15843992,Степанов,Арефий,49,М,Рыбинск
15706544,Евдокимова,Марфа,59,Ж,Ростов Великий
15641257,Ширяева,Раиса,33,Ж,Ростов Великий
15664193,Поляков,Модест,27,М,Ярославль
15807462,Зиновьев,Демид,22,М,Ярославль
15689110,Ермакова,Евфросиния,28,Ж,Ростов Великий
15759237,Тарасов,Кирилл,32,М,Ярославль
15632684,Лапин,Нифонт,28,М,Рыбинск
15854079,Тетерин,Радован,35,М,Ростов Великий
15702413,Казаков,Юрий,47,М,Ярославль
15637172,Гаврилов,Павел,33,М,Рыбинск
15791731,Князев,Прохор,30,М,Рыбинск
15719798,Лаврентьева,Зинаида,38,Ж,Ярославль
15739937,Анисимова,Виктория,46,Ж,Рыбинск
15709189,Рогова,Светлана,29,Ж,Ростов Великий
15736507,Кулакова,Маргарита,45,Ж,Рыбинск
15612603,Белова,Полина,29,Ж,Ярославль
15754338,Гусева,Лукия,36,Ж,Ярославль
15760472,Сорокина,Надежда,46,Ж,Ростов Великий
15793177,Алексеев,Назар,36,М,Ярославль
15775527,Карпов,Филарет,32,М,Ростов Великий
15817840,Мартынова,Василиса,38,Ж,Ярославль
15800343,Ершов,Максимильян,45,М,Ярославль
15835806,Воронова,Агата,41,Ж,Рыбинск
15803192,Ефимова,Зоя,38,Ж,Ярославль
15708121,Орлов,Максимильян,44,М,Ярославль
15655154,Ефимова,Лукия,38,Ж,Ярославль
15769874,Самойлов,Вадим,46,М,Рыбинск
15774797,Михеева,Феврония,45,Ж,Ростов Великий
15818787,Хохлова,Ирина,45,Ж,Ярославль
15659266,Агафонов,Назар,36,М,Ярославль
15675080,Боброва,Маргарита,42,Ж,Ярославль
15787715,Князева,Анастасия,36,Ж,Ярославль
15788169,Третьякова,Алевтина,30,Ж,Ростов Великий
15726393,Емельянова,Евфросиния,31,Ж,Ярославль
15761308,Сысоев,Ефим,57,М,Ростов Великий
15708519,Корнилов,Вячеслав,49,М,Ярославль
15695518,Суханов,Никифор,48,М,Ростов Великий
15749761,Беляева,Фёкла,31,Ж,Рыбинск
15690543,Самойлов,Эраст,40,М,Ярославль
15761017,Осипов,Кондратий,67,М,Ростов Великий
15703307,Ильин,Игорь,43,М,Рыбинск
15770593,Якушев,Борис,41,М,Рыбинск
15681988,Попов,Петр,30,М,Рыбинск
15670880,Бурова,Кира,72,Ж,Ярославль
15726296,Фомина,Любовь,40,Ж,Ярославль
15696011,Федосеева,Валерия,54,Ж,Рыбинск
15664918,Комиссарова,Олимпиада,28,Ж,Ростов Великий
15656698,Сафонова,Элеонора,38,Ж,Ярославль
15661173,Веселов,Савватий,34,М,Рыбинск
15826074,Кудряшов,Исай,32,М,Рыбинск
15807227,Иванов,Исидор,35,М,Рыбинск
15755696,Мартынов,Ефим,37,М,Рыбинск
15730893,Попова,Полина,39,Ж,Ростов Великий
15622023,Филатов,Натан,35,М,Ярославль
15613667,Комаров,Карп,61,М,Ярославль
15657913,Гурьев,Олимпий,28,М,Рыбинск
15852642,Евсеев,Геннадий,26,М,Ростов Великий
15694905,Громов,Юлиан,35,М,Ярославль
15692186,Евдокимов,Владилен,24,М,Ростов Великий
15819915,Ильин,Пахом,35,М,Ярославль
15846274,Анисимов,Клавдий,56,М,Рыбинск
15653672,Русаков,Евстафий,33,М,Ярославль
15632830,Макаров,Дорофей,38,М,Ростов Великий
